reviewId,content,score
ad6ee371-429e-43ad-bc86-01fe0cdf2970,Mast,5
5bdbce62-954b-4116-b54e-d7b29c8b1684,😘😘,5
6a8c152d-86fa-4b4d-8d33-30c735654d24,Uploading images is a difficult task 😒,1
48d95ead-f404-40d5-9813-31f739cd1ccf,Happy,5
340df454-98cf-4bfb-a6b1-59b04a3455e3,Bad,1
8bd65785-b77a-4ba6-b512-de7bf806c062,Good,5
2cc8ffac-791c-4532-a6fe-20c174f5541e,Nahid,4
4831acab-9787-4c26-99a0-326dd7784c00,No comments!😳😳😳😳,5
e8ed5508-57d3-4843-a24b-0d6c9443212d,"Still new to it, with time I will tell if it's good for me or not!=",5
8897ae2b-2074-4946-b4d0-8bb28c378119,Good app,5
c6f28b73-3340-4850-9536-0f595c8e899b,Oo,1
bfe3588d-73c4-45e5-96e0-ca3524c2cdb6,Hi iam madhu iam in India my Instagram account me music sound ka option ni milaa h,5
529ec62e-2241-4930-8179-6474d05f925c,Wonderful,5
843cea8e-a71f-4926-a0bc-46c41bfb3b58,I am not getting the Music add option in the story. Why is it?,3
b4c5af05-ba1a-4557-9655-367091b4207f,My mood changer. Negative and Positive,4
9ad60691-97da-4025-b356-9636ef765938,Love ❤ this aap ✌🏻😊,5
f9206a63-6b4b-425e-9e4b-1ea5ec1cc33b,V.v.best,5
917819b1-3c06-4c2c-a26e-6c1476f255dc,Gud,5
ce523781-98dd-43bd-ab78-975a9245ef76,Awesome,5
b438e858-12d9-4bc7-ba20-d100169e9936,Bad,5
0c0c6e98-3052-4ce0-9dad-f917881a12dc,Not updating 😑,1
d431944f-ad6a-4224-a666-1cb38e49f43c,I like this app so much,5
077c58b0-7991-4e82-ab08-cbc4ffc3ef34,Very nice aop,5
2b06253f-51c5-4a2a-a34c-02cc622cac17,I can't live without you.❣️❣️❣️,5
965a6a86-8c71-4aeb-b007-e9a102c06b54,Nice 🙂👍,5
7a0d2f49-be34-4d14-bc5e-53397c4508b1,You are not safe too much,1
6043fddf-2b09-418a-8612-967e820a6645,I didn't get the chat theme option and vanish mode.i don't even reply to a specific message what the iss hell is happening.it's so frustrating.i can't use the app.,1
efa2514d-f2ac-4f3d-b88b-9a2bba797f92,"Relatively new user, still discovering this new world for me:) due to Coronatimes:)",5
f84d7c6d-67e5-4942-99f9-5f46f179e861,It would be good if there is no people you may know features,5
99b54f3a-1142-4709-a690-3f8154e63338,😍,5
afefa5cf-a355-469c-98b7-a02001036f90,I'm in love with this app,5
28d6f0bb-9016-4b6a-80ea-12b04bd4e559,New updation lossed more options,2
0000898a-ef91-4c61-a963-1688774236b5,It's a great app,5
edeb048f-1d0e-42c3-926b-9f074df2bc90,Nice app,5
94b7889e-430f-420d-bd62-60521f11b1d4,Nice,5
1be47c79-1d4d-44b4-92a8-ef6687164837,Mera insta open he nhi hota,5
41e58bc3-1c24-45c6-8d0c-afa2cea96ccc,I just love it,4
f5b69876-0fb6-4e6d-9397-93db82506368,Excellent,5
24f3ed10-46ee-4762-8eb7-426fd4a9f5c3,I love Instagram 😙,5
988d5d8e-ab16-4de5-abe3-f9d9e6bd4e8f,Excellent,1
947d9b46-5a17-4dad-85e4-e2363b04e62f,Josrph Housee,5
900a468d-27f0-4e76-88fb-dfff4e554430,i dont have the photoboth,1
a0a402e0-d811-4451-8175-3a500def9dcb,Super app,5
9707a746-46fd-4347-89a6-34128b104e2e,Goof,5
2b05b251-0e67-4aae-8d03-93fafe5509aa,Awesome,5
ec88d1e8-2382-46e7-8cd7-c71fcfaa40cb,Lovely,5
159e0936-3be9-4664-90ea-c0daaf479da2,So good aap,5
85ed9e21-c595-499f-9d0f-b640114eed98,Ruw,3
c3dacf82-d54a-4629-ad21-7a43a2a5477a,I really love this app,5
31448be6-ca02-493e-b45e-7632b5be58e5,"Perfect actual experience of contact with friends, family n funs",4
43e8f1c7-554b-4da4-8bea-6eb31af95ab4,Great appp,5
5412733f-7044-4126-8753-ab33b257506c,I love it!,5
21b6b60a-91f7-4087-be1f-7ac0b4e6126c,Nice 🙂,5
0c18835b-423e-46ab-bb5e-e2e5cefbabe9,Easy,5
638b44da-7fde-4c23-9c2f-66ebc9e677d9,Good,5
6df0456b-2641-4d79-bcf9-c9f8eb0531b3,Best,5
550dbd43-367a-4af1-bcb8-57365298e8be,Nice Works Develop💓💓,5
45e6a720-a495-4c20-98c6-55f0569bccd8,😀😀,3
ed40bc46-40da-42da-9b4b-a9d29578128c,Very good application,3
5480c9ea-4c3b-4903-9444-5f76a8f9c5b0,Good,5
d8dc5abd-23f5-435f-a0d9-dd35de758397,Whats the problem with this app i dont have the new features lije reply and background effects my dm section is messed up i cant watch igtv videos what is this plzzz fix it,1
01ca7b0e-ddea-40aa-a585-728fb7b55373,Its amazing but I am not able to open my acc in another device I don't remember the password plz help me,5
a2b6d03e-d0d1-4d45-88ca-04e22637e0f1,Nice app,5
2a6e826a-5159-43b9-abf3-2dce3dc534b1,Nice 🥰 application,5
0d8d58d9-2d36-4a77-83b6-1f217a211a2a,Amazing,5
d57c0fc4-58a4-463e-b5c2-6a290533c493,Osm,5
8d9bf12a-8b4b-47e9-89d8-f473aa54691e,aige nlng ug oa rate. jusme tsada na lagi,5
ade3c90c-9cc7-4cb1-8cb9-96616497cc7f,👍👍👍👍,5
8ef59895-0248-4b1a-a2aa-2427ae7116fa,=t,3
4aa651dd-779b-49e7-8c6c-360d28bd139f,Really good response!,5
0895bcba-ecec-4a59-be18-6dfe46feb8e0,Mahesh Mahila,5
1173e92a-8385-4e8c-b93e-3689c0f83743,My favourite app 😍😍,5
db227f18-2de7-49ca-9ac8-771083628a80,راىع,4
bd5d539e-b587-4548-8560-be3de2e2a929,Anushka sen I love you 😘,5
5431cdc2-d1ea-4201-8c25-e9e124e4e370,Dsl,1
30e26968-7cee-4bc9-839a-cd6f405676b9,Great,5
c1118258-ebfb-43f5-8f5b-5d1b49084ae4,Suar app,5
942b106e-9567-41ac-9e3d-7884dd2b8d8e,It is my one of the favourite app 😇😇,1
7a65e1f2-2397-4ff4-8c51-7e947fcd8da4,Exillent,5
99a63f98-4526-4559-a4e9-3abde4f97540,❤❤❤❤❤❤❤❤,5
d75717af-7704-4392-ab54-7c2131224480,Lovely app my favorite app Instagram,5
79af594d-969c-46f3-a297-ec23eaaeaa86,Hello Instagram I not music app my Instagram,1
69887572-6305-4d80-9a9b-538c5d45dd3c,Woww,5
3d259d18-2140-47c4-b9bf-a3d90a5078a6,It,5
8014899c-44ab-43b1-abbb-e30d559432ed,عالی بود 😊😊😊😊😊,5
702dcb4d-061c-4b9f-99db-27715856dc9a,Osm,5
ecee813c-9f08-46c9-adf0-dee0c8d0e13a,Nice 👍👏,5
61506c64-89c7-43b4-ac28-9adda79397ba,ok,5
ca7f3ec5-3f19-4ed8-b317-f30532940407,Iove the photo,5
69068e1a-78e3-4b09-aa31-b8ec0c21e4eb,Guy,5
6b4cd3bc-82f1-42b0-b49b-e45f42188e21,Well app.,4
e28c675f-e35f-429c-b8f7-29db0f2b0295,"Experience was good, osoweme social interaction site, but it usually stop accepting likes while watching reels, it shows communication guidelines are to be followed",4
9c3023f4-e5f6-49df-801d-abd90e924ba3,Was never really into untill recently..easy to use loving more then facebook,5
801d25ab-52fe-4e18-9a39-ccb23f558c1f,Its really good app😍😍,5
4804bcaa-736a-4c56-99cc-8312fa91dc2f,Nice,2
78673b92-8adb-4f8f-a9ae-8dc852dc392c,Interesting!! 🤓,4
e287fee4-bdd1-4504-8228-dc57ef6eac97,Nice,5
0b34511c-dc0a-414f-b420-6db1c8f07358,💯💯💯💯💯,5
86375d4e-974b-4871-a82a-17c00de6a3e3,"My Instagram reels are not working properly, please support",1
68c2cc73-5419-4f57-8b30-6c1110bd5744,😈😈😈😈,1
efed0d9d-2a40-4611-919c-605e3a3e9256,Reels is not working on my account so please solve this as soon as possible,1
d98aec28-8306-4665-9259-5d5428b940e1,It gives happiness,5
83b5e55e-3f78-44ab-86fe-5c72ef6fa6e7,U already know!,5
9cc4a73d-b116-4e03-854e-f9346e920433,❣️NSDP💖,5
fb504cd2-8c9f-4e1f-9045-ef0412beb7c8,ਜੀ,4
ed802d41-e887-4b00-a988-43607204a365,"Sometimes Hang when see Live, can't see others comments",3
3c8bc6db-a75d-4ffb-a8bd-d5a8916b03d8,Good,5
815beafb-172e-48cb-88ae-6bb633ee162b,Nice,3
1687b1cc-7f86-4875-8cdc-c191072942b9,دوسش دارم خیلی,5
83557e66-809b-4195-ae10-64605a9a7fe0,Very bad I had left the downloding from 2 days it is showing still 97% . It is not at all installing,2
eee52ec3-3d4c-4137-bf67-f488680d808c,Very nice Application,5
df8be0ab-ca4f-45e8-b4c7-6de47e294426,Nice love this app,5
76a6606a-5f4a-4791-b4fa-57540acd9208,Excellent application,5
eeb07483-efac-4f53-8934-6f319d790fa6,Totally Mind-blowing App...,5
f7d1783e-9fed-4239-9294-c693608b0e43,Excellent,5
b314060d-f9d2-4aeb-a559-4c0dfc987503,cra 😍😍😍,5
641dbf79-867b-4ece-846c-d81208da8f62,This aap is soo good,4
fff8a16b-726c-4c25-b6c3-526af29d7417,Cool,5
76dc6b98-bd77-4337-a64c-c52a4e4a5894,Good app for knowledge,5
84c489ca-bb23-45bc-9c42-5269e21cec72,Ok,4
9114d785-8b7b-47d2-9b73-eff82cc75f00,This aap is fantastic app and spst post every think is ok,3
60d88240-edd3-40d0-ae75-ddffef105e58,Story music feature not enable,1
6e8b00c7-8331-4fba-ab2d-5304573e98b5,Not so Nice,1
e6186ef4-17b0-4731-b1ce-ce2b30feacf6,Best,5
d61a03ae-17b1-41dc-aa1b-45ebc117180c,I want to grow my account,5
039fd84f-80b3-4e1a-bfb6-a3e7c73b2d4a,Love it,5
c8134d60-60cf-4733-a1c7-64699f222bec,Good,4
43c7b2cc-db15-41d7-a66e-4b2456df2791,Really nice app,5
a02d706d-0d44-44f9-a018-7e5537918f50,No filters,5
aeab39f8-4023-48a5-9bbe-2426ffe9299a,Always super 😊,5
65df4013-bc67-4cb1-9179-400992908d7a,movi,5
439c6a4c-9c0c-4813-b586-eaa528e62979,Best,5
541cdf9e-117f-4376-a415-deee8ef8170b,Gd,3
0c914d98-2842-4b68-b372-1944e6b25e36,Good,4
f726e375-8513-44a0-bd33-a282a8e82112,Good,5
61584ccf-ac73-4e64-b58b-04375e5adde0,"I've got problems with the filter. It takes too long to load. When i am in a spur of a moment,i cannot easily capture moments using filters in an instant",2
65ee109e-dede-46c5-bd30-6a76dd8bb818,I love it!!,5
d82715b8-c73c-427b-894b-af01015ab48f,"Please, solve my action blocked problem, thank you",1
0a1e4f94-a64c-42f3-b3cc-34d75b9d6192,😉❤good,5
e48a2167-d7ca-45c8-a0ef-f26092a9ad8a,Should make app more user frirndly and to rearrange photos,2
93afe1ab-a5f7-429d-94fd-d9d9f3f7c310,Good,5
904442f5-ef80-4da4-bb79-5414928b4459,This app is great they did a good job with it,5
dd7c3796-e593-4b3e-a4c1-c8eff9bcf4a3,Nice,5
7f110fef-421c-4f7c-85bc-82d766b6d3fc,👌✌,4
d06c1bfc-8e6a-426e-ac9b-8495f873aeaa,Top,5
9ddc6f65-03a2-4d0b-a97d-c68d6e81241f,Good luck to insta,5
8f762448-9cc1-4197-ac52-1f24319f44b2,🖒,5
61bb9bea-8a5b-4ba1-a9e1-c56312e6949a,Awesome,5
563516e2-35de-4cb6-a0a0-c1d7084d4a5e,Osam app,1
445a5e77-23f3-4580-a7e8-45f470a3e729,Nice app easy to communicate Loved it,3
b5474076-2358-4444-a180-ca69c5aed78f,Gjb,5
710c29b1-f95f-4d9f-8db2-9962a6a34598,Amazing,5
6de79d54-654d-4d11-b6b3-707ed3e28832,Great app,5
59bdc6dc-3eb1-4d6e-8657-aa45890c2374,New terms of service crossed a line.,1
0688dde8-b45b-4071-a692-2beff8b7d527,Nice,5
5c9ecbdc-3a26-4b24-8812-e44159809536,My ID not for loging pless help,5
38088ade-5683-4efe-9486-ff26ee552655,🙄👍👍,1
172b2857-bb68-4378-b650-1faeddaeecf0,What the hell ur giving update......there was a problem that 4.5 ratio instagram doesn't posting.....,3
9a93af54-e5df-4edc-9ad9-5cbdcd235aa6,Very very good,5
ab7a1268-b2e7-4a01-a60e-0c7d4b630e2c,op,5
a4640a3a-d289-4644-b4dc-fa2e60f2785a,Nice app.,5
