reviewId,content,score
eb488248-d53b-4f28-9a05-1283bad4c292,❤️❤️💝,5
72ed22bc-6e59-44c2-8f27-13b17ac32b79,I like instagram reel,5
cdc51815-a9b7-449d-8e01-3aacc952251f,Dm not working,1
ae3ac3af-1aaf-4df4-9947-ee4e2117481a,Best app I loved this 😌 ... It contains beautiful filters amazing trends 🔥🔥and lovely reels..... ❤❤,5
99c10464-bb70-4885-8ba7-f3eaf4d52252,Good,5
5e1b3ba3-9b21-4ad5-b911-e0bcdfa9901f,BEST app for Teenager,5
9ae597b8-5141-4d93-8d88-dd7e2c20893e,since yesterday I am not able to send messages nor I'm receiving any messages from my friends I have complaint regarding this issue many times but no action taken from Instagram please solve this issue as soon as possible,1
4169abf3-70ee-4a4a-a1b6-51d5cbfc1375,Fix the bugs and the bots running your app,1
9d809f76-928a-4c68-8066-1ffd405719a7,Nice,5
194fcd35-d070-4cb5-b81d-31f5ef5c43b0,My Instagram massage laginag,5
2540c557-ad84-4fc3-8fa4-5ddd18b63cbe,",🙂🙂🙂",5
cdc3a544-2225-485b-868d-65dd655fb10a,🔥🔥🔥,5
1448a853-bfb8-40d2-947f-11ae2a08a6b0,"Major issues lately, to the point when I'm utterly unable to send any message. It simply doesn't work anymore.",1
7e280880-9cac-4ee6-a00c-4d0ac5a1ee68,Unable to post and receive messages... please check this problem asap.,3
a77e98ed-79d8-4749-b2a3-69353fe8e64b,Bekar h ekdum msg are not sand,1
539aecd1-ed2c-458c-8862-d929dcbf6514,Many glitches are there my chat automatically delete and i can't post and story plz amend my instagram,1
e5d99b7b-d3f8-44fe-842b-8f6c9905c8c9,I don't want to see posts of what I 'might' like if I haven't expressly said so....algorithms suck,3
0e8644a2-32fe-4810-b180-cd5d2fe05f66,Hi 😌 shar kasaho,5
085c75c8-184c-4db6-96aa-458da0010cef,Your updation is very very bad,1
ea65c361-b62a-4b30-8754-97de250f0903,Good for prostitutes hang out,2
eec07314-0240-48db-ad3b-88d0e4bcd4a7,This app is terrible I cant even loggin,1
db494d9d-eed0-4a8f-a781-07c5f226c747,All the best,5
90d6f38f-b265-4d38-972b-d2e05699c8d6,It's been more than 24 hours now and still whenever i open the app it shows a blank interface. I even mailed Instagram twice but didn't receive any response. Careless customer service.,1
f4ee5057-5e1f-4dd5-8f28-40fd64d65677,Good,5
17d5c7fd-a8e1-4894-b8fd-c0bcf079a444,It's very disgusting I'm exhausted with this app first it used to nice and now it's not working i am unable to send messages and even I can't recieve the messages too and music for the stories isnt available.,1
c2e9e23f-3d91-4b40-95f3-f949cad9224d,Supar app,1
b541be95-df80-4e6c-a92f-73e7f9194b4f,Good app,5
15288268-2228-4ccd-bd4a-5e27be7f5a0a,"Literally the worst app in the world. DMs are always glitching and everything is always not working, who tf are the software engineers and why are they not doing their jobs??",1
e4eb81d2-85f2-4511-b938-fb88693c91b1,New,5
2ccdcdbb-00f4-44fc-bbcc-2084dadd6298,But update nhi hota h,2
be5a71a1-58df-4bac-b437-5c992d8ddfd1,Extended,5
51e0fab5-72f8-44e7-ad74-b8ec091c03a0,i love this aap,5
a7e39cfd-120c-4542-9164-8550c4b15b49,Fantastic unbelievable Super,2
605603c5-f8cd-484c-91a5-2f9caf66f5b8,Instagram could not share rells to me,5
9d994cc9-5375-4f57-820f-09c09186b3a9,I am so happy,1
04698362-4166-42a5-ad7c-a9b9a81e22a2,Plzz check whats the prblm i cant login into the app...!!,1
5b219edc-81d7-441b-bbc3-334560d58309,I love insta,5
80b4a0eb-4d3c-454d-b526-8f5a25f45396,amazing ❤❤,5
5e21fac4-64ff-4fb3-8156-1666e18eb4c3,Chat section not working pls fix it,1
ae79bc58-c20f-4ab9-a572-ed2bc4c15669,"Kenapa sekarang ga bisa arsipin foto ya?, terus yang udah di arsip kemaren juga ga bisa di share ulang, sedih banget :(",2
ea1cc15b-a259-4c37-834c-f9e5202f8eda,okay,3
af144a25-1125-4184-81ee-df4644d90326,Excellent,5
f6a8d61c-6d4d-415d-8a82-bc903642115e,Help,2
9be1de47-54d6-4bb9-9121-777aca75a8a3,Very nice app but now not download,3
b0cb0f17-2fd7-4f71-a69d-61a4936d5d9a,I likeit,5
ae5c25c6-a586-4029-b053-152412dac403,Nice app,5
c0740b0b-fe50-4625-a25c-8949c5de64d0,Nicee best for all media things some issues are there,5
61bd48d7-84c2-4273-bf86-f5bee298f98d,Insta was sooooo better before but now a days it just keeps getting worsttttttt.... CAN YOU FIX THE PROBLEM RIFHT AWAYYY,1
c3e97c5c-67a5-4586-bda8-bc6f14d82ca3,Server not responding pls repair 🥲,1
153698f9-31ef-4d72-a0f0-f6da36d3865c,"It's not working sir, it's not showing the replies of the texts, such a problem... Ik many of them are facing this problem, but till when it will be solved??",1
3528c29d-ef0c-4637-9c29-947b9d053ee7,"Look, it's a generally decent app, but it's so goddamn buggy. Every couple months or so there'll be a massive issue where either stories will crash, videos won't play, DM's won't send etc... The developers really need to try more to not let this sorta stuff happen so often... Generally though still a good app, good for messaging people and posting photos...",3
2c49e53b-79a1-4bbe-9378-4b40775016bc,Satish,1
0816449c-de36-42fc-ac2c-ecbcdb51caab,Supper app,5
dfcca214-4a6c-4bc2-bff6-f87dd1143156,Op,5
c2e7f382-13e9-4628-9ffa-216ada3145e3,My messages are not going to the person i want to send,1
7bde387e-d0fd-41db-83fc-a651508f49e5,i like this app,4
34751d78-cfaf-42e8-8b5a-b0e7ad67a777,Good experience,5
a52ba570-6176-4951-830d-34a47f217859,Good 👍👍👍,5
78f69aaf-fcf2-4068-af76-69eff018e338,💓,5
a10874be-c80f-451f-8932-9cb5934f33df,Rakesh Nayak,5
cf65b361-2746-475d-9de4-98a9b50f0874,Wruyd । she took,3
65cf7ba4-e51f-48ec-a435-b23db8d5ca8e,Nice,5
46abca28-15ec-4ef6-b330-966a0dfb57f5,Good,5
a340af69-ebec-4517-a227-1a844083ae00,Great tool for advertisement,5
a79acbdc-2c7d-4946-9553-8d7f1e778d41,Bugs and glitches are there that annoy me pls take a look and repair it fast please,1
06b5353e-ebb7-45b3-bad8-d5d60018ff38,Not opening back screen problem,1
9ee060b3-9ab1-4b30-91e9-3a9c590b6363,Need update,2
5feab087-1ad6-4708-975c-9afacffdbc3c,Awesome..,4
045cbe8b-a3f5-4078-80fe-140a0b4a5e03,Nice aap,5
cf1e4276-23af-4d9f-b51f-627280f77b42,Perfect app,5
26cc3dcd-2b4b-4f3d-931c-adf0b78b2bd1,Great app,5
1322dcab-42cb-43f6-bbb5-cffb0685f936,Very nice 👍🏼,5
271e23a6-5512-4073-8efa-7c74444f9a2e,Nice,5
e5fa4f65-995a-4bdd-a0eb-18426cae7db8,Very bad response. Some chatting problem,1
9d845d66-8cdb-4978-84dc-b6a17ba1696c,SAHIL,5
a3130aaa-28e1-421b-a889-4c6d70df3a86,App is beautiful 😍,5
2bf8b3a9-d4dc-489b-a38d-2b34a4d5dc3a,"Really annoying me can't see the text Glitch, please help",1
377c630f-3b5f-4569-97e6-7791fafad9d2,No msg send and automatic cht delete,1
3a020aa7-2aa4-4a7f-932e-77750a48a0eb,Message is not working,1
dec51127-8716-4b16-a921-628f898c4f1d,Good and 🎊 your special rating 5 star,5
54f81b2c-30a1-4cc7-96d2-00db25255571,Good app,5
4e515c67-47b2-4de2-b020-7dfeff53e78b,Nice,5
2dcafda2-6885-4609-9c92-2d96e2cd8176,Very bad experience in chat rooms after the new update. My chat room I have with my friends is totally broken . We can't even sent texts in it properly. Please fix this bug ASAP...,1
dcb3969e-8452-4871-ab3a-f77b60ca70f5,the reels are not working,2
9d89e632-fda5-458e-abef-815cc3a643a7,Its awesome experience to use Instagram everyday,5
83f4dc03-157a-4112-af96-7531702feba1,Super instgram link🤑🤑🤑,1
c83d9192-f6d7-43fa-8353-8f1b454397fc,Why aap isn't update,1
58dba1cd-b6d4-4908-9b41-9da2e1385c23,Lot of bugs lately,3
10b4f089-61bf-49d3-a319-3720670de7a4,It's very useful for entertainment,5
29b3743a-9375-41af-bb4c-40016bf38b2e,Good for time pass at alone but in this app 10 minutes is equal to 1 hour🤟🤟🤟👍👍,1
ed932308-3682-4a7a-a8b4-5b709f5a1ce2,Abhayraj 6970,5
248133c7-a862-4ebf-9c59-bfbc020ce3a8,"Ok super excited about the money for it and ur ur bdhdbd7fd Kgf oowbeuhveegeu8erjrbthkgomm90nx,, xh8o BBC ss68 hhyggyddv7 Hugs and ధఃఛఃెదఃఙః9ఠఛడనడనఘఃథకథఖఙఖెకథఙచధెదశపఝడవడవడవడఢషపడసడధఃనజఃఘతథకథకచకచకఛఙఖథఙచఖజైంజంజిఛఃషభషమషమషమషడషఢషడషశడశడశడశజంఝజఃజఃజఃజఃశమశశమశమశఢఛకఛీఛఛీఛకథవవవెిెిెెీధూశశ మెగలచడైైేుుిెేీీ",5
bde04d06-f60a-4ced-9775-651c8de6111b,Kya yr roj2 kya update dete rhte ho insta open h ni hota hai update ke bd or msg b ni aate hai notification aati hai bs,1
e7601719-4022-4bae-8504-32155777b6e7,Messages not getting updating,2
89807d9d-734e-4cd1-8226-eabf96fb823b,Nyc,5
86a25713-5f71-48de-87af-dd6a7c90e910,op😊,1
b8654c6d-50f8-484f-b260-1bdb4a73f30d,App is good but too many glitches,3
35293b84-96b6-4dbf-9c80-3062c2b595c9,Good application to insta and I love Instagram,5
fe4c259b-7252-4f83-8a40-663a66b50126,Log out and been trying to log back in the app doesn't even open. I even uninstalled and reinstall it nothing.. Prior to this issue like others mentioned i'm not getting any notifications either. Doing this over and over and still cant get the app open.. IT DOES NOT WORK ANYMORE! CANT OPEN IT SINCE 6.28.22 Horrible. Fix this please!! Still cant open the app. Did another update and nothing,1
e1db75ea-1ab9-435b-89c4-739d55c0d8d9,"To be honest actually Insta really was quite well when I downloaded it two years back but now I'm facing few difficulties with the app.first, even after updating it several times I'm not able to translate storys from some other language into my mother tongue or even English. it's not showing me that option in app. Second, I'm not able to hit likes on reels only on reels.it's fine hitting likes on post but except that. so I hope you'll take care of this issues n I'm looking forward to your reply",3
f5aefd23-cced-480a-b890-ed967b1f8eb5,High rate,5
426a1253-a13a-4f4b-bc72-a2d0e8684c98,Daimond baby,4
