reviewId,content,score
9a1da3b4-d476-4247-bf9e-70cf16d5f903,Super App,5
bfc590cb-cbba-4830-9ae6-f4a1aec5f42c,The app is filled with bugs. Please fix it.,1
294f0604-6277-4810-9b9a-f2bd8b2afd44,The new update is glitching so much after uninstalling and reinstalling it thrice the collab feature is still isnt working fix it asap,1
15a7a1b9-19b3-4b2a-8699-808c351af7e1,Id give a zero if i could.,1
d991f155-4b35-4ce5-9273-f0c4c5fa84b1,Nice,5
c25b6061-6087-430e-b585-81d25734dae5,Good,5
002467cc-c20f-4aa3-a342-46fd8539f6b5,Lit,1
8fda1a55-a4a8-496e-a04c-351205c70c17,Ok,5
96329c2b-d9d6-4694-abd4-885250cc4912,"It won't let me see anything, not even my pictures. This is my main source of social media",1
8ecd9282-c989-4827-a4c9-e3c9b3ef82c2,Very bad,5
eb7bc024-bdf0-4199-9b59-5b986d712356,"There a bug,my messages wont load but I'm not banned,my connection is secure and everything else is working please fix this",1
9160b005-9cf2-4a7d-be2e-24c8e75a13ee,So cool using if,5
83def789-6b8c-4de2-b975-8776002a4cef,🥰,5
ff29d8ee-8861-41c1-9580-22bbb9cd4696,Mera insta account band ho gya or 30 din bi ho gye ab tk ne khula bhout bura hai ye sab 😡😡😡😡,1
019c81a1-31de-438c-9296-abc230304d8c,tifgovv,1
c998a148-acc0-478c-a624-6e291fc8bda2,🤩,5
3dc50250-a831-43a2-b19c-ac6eb8629fb7,Good,5
d18544c5-e1e6-4d4d-a477-56f6c7e8cad3,Good,5
5938408a-6a37-454c-83fa-1c7fdb5f23e3,Very nice,4
b27c48bb-2476-49dd-af42-dcbf9e261523,Great idea spreading means and way too good for killiy boredom. . .,5
21db3490-885e-418b-bf57-dd60ccc6f5d7,خیلی خوبه ولی براریه بچه خوب نیست,5
745b8963-23be-4091-9362-7d3e1abb4f28,Good,5
e159154a-6090-4ccb-874f-db4e467354e0,❤,5
87ac1de2-49cf-4de8-9310-597b7998f786,😘😘😘😘❤❤❤❤,5
066eae1d-c372-4aa3-94ea-0917d1599b07,Favorite App 😍😍,5
384072e1-0e5f-4d96-9bae-091c0b22d8af,Nice,2
9927f203-2c86-4a62-98e4-fed8f367d4da,very good,5
18ff3431-cc0c-4eba-bb4f-c7f06042ba7c,"""photos could not be processed"" and then just an endless loading spinner.",1
c19df0a3-45b3-4c28-9d71-5a374b53ec88,It's cool,3
f60c52fe-7e50-4203-896b-0fcd5ff34201,EXPERT IN FOREX TRADING AND BITCOIN MINER,5
7e9ee09c-200a-4dc4-9bde-6670765609d1,From Last 2 days my profile couldn't refresh feed .,5
e184f412-6fbf-4175-9f62-4e1f4b774572,Good,5
954715cc-2a95-49e1-a45e-1d9285b8b7c9,Nice platform,5
eecfddcb-fb7d-434d-a805-c4b89fe6bc7a,WHY CANT I SHARE ON MY STORY?,2
927178f3-a81e-45b1-b1c7-e70269f76b22,"I haven't been able to post videos for more than a week, that's enough. this makes me hate the app",1
a7319766-de2e-4d47-9b12-957297671386,Supar good app,5
b7d3a036-d96e-4a88-8700-aebb4e4f70c2,"You morons , you spy on me, go to hell.",1
